Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
6 4 87 0.0228310502283 0.538812785388 0 2302 2039 |0, 0, 0, 0|3, 1, 2, 0|412, 55, 50, 3|803, 90, 138, 15|452, 65, 179, 34
6 3 87 0.0243531202435 0.537290715373 0 2205 2057 |0, 0, 0, 0|3, 0, 2, 0|463, 29, 53, 3|818, 49, 143, 15|394, 34, 181, 18
6 2 87 0.0213089802131 0.541856925419 0 2238 1963 |0, 0, 0, 0|3, 0, 2, 0|470, 62, 48, 5|727, 99, 140, 27|403, 61, 170, 21
6 1 87 0.0228310502283 0.546423135464 0 2220 1999 |0, 0, 0, 0|3, 0, 2, 0|486, 23, 48, 42|771, 45, 129, 40|411, 39, 149, 32
7 10 87 0.0258751902588 0.561643835616 0 2257 2180 |0, 0, 0, 0|3, 0, 2, 0|503, 27, 59, 0|836, 19, 152, 7|467, 12, 158, 12
7 9 87 0.0243531202435 0.557077625571 0 2450 2063 |0, 0, 0, 0|3, 0, 2, 0|485, 67, 55, 50|787, 81, 149, 92|426, 37, 156, 60
7 8 87 0.0243531202435 0.552511415525 0 2232 2105 |0, 0, 0, 0|3, 1, 2, 0|435, 5, 51, 37|832, 15, 165, 41|450, 11, 167, 17
7 7 87 0.0243531202435 0.558599695586 0 2248 2099 |0, 0, 0, 0|3, 0, 2, 0|490, 36, 51, 1|800, 47, 160, 8|434, 41, 159, 16
7 6 87 0.0243531202435 0.558599695586 0 2169 2028 |0, 0, 0, 0|3, 0, 2, 0|468, 50, 68, 3|782, 39, 133, 12|413, 23, 159, 14
7 5 87 0.0243531202435 0.557077625571 0 2251 2076 |0, 0, 0, 0|3, 0, 2, 0|444, 55, 55, 3|831, 67, 151, 10|417, 30, 173, 10
7 4 87 0.0258751902588 0.549467275495 0 2434 2178 |0, 0, 0, 0|3, 0, 2, 0|468, 38, 57, 22|839, 75, 163, 57|461, 25, 185, 39
7 3 87 0.0243531202435 0.55098934551 0 2214 2059 |0, 0, 0, 0|3, 0, 2, 0|463, 30, 43, 2|799, 69, 158, 6|413, 34, 178, 14
7 2 87 0.0243531202435 0.557077625571 0 2267 2141 |0, 0, 0, 0|3, 1, 2, 0|452, 9, 49, 1|836, 46, 143, 15|483, 31, 173, 23
7 1 87 0.0243531202435 0.557077625571 0 2304 2140 |0, 0, 0, 0|3, 1, 2, 0|463, 18, 56, 44|832, 23, 155, 41|440, 24, 189, 13
8 10 87 0.0258751902588 0.558599695586 0 2171 2145 |0, 0, 0, 0|3, 0, 2, 0|469, 4, 52, 0|834, 8, 141, 6|447, 5, 197, 3
8 9 87 0.0258751902588 0.558599695586 0 2193 2166 |0, 0, 0, 0|3, 0, 2, 0|468, 5, 41, 0|854, 14, 134, 3|477, 2, 187, 3
8 8 87 0.0258751902588 0.564687975647 0 2208 2152 |0, 0, 0, 0|3, 1, 2, 0|475, 14, 56, 0|818, 19, 155, 2|458, 9, 185, 11
8 7 87 0.0258751902588 0.561643835616 0 2196 2184 |0, 0, 0, 0|3, 0, 2, 0|506, 3, 57, 0|823, 4, 157, 1|446, 4, 190, 0
8 6 87 0.0258751902588 0.566210045662 0 2202 2184 |0, 0, 0, 0|3, 0, 2, 0|477, 3, 56, 0|872, 4, 127, 2|474, 4, 173, 5
8 5 87 0.0258751902588 0.560121765601 0 2228 2192 |0, 0, 0, 0|3, 0, 2, 0|489, 4, 48, 0|828, 11, 159, 6|477, 5, 186, 10
8 4 87 0.0258751902588 0.557077625571 0 2092 2060 |0, 0, 0, 0|3, 0, 2, 0|492, 2, 46, 0|780, 9, 153, 3|432, 10, 152, 8
8 3 87 0.0258751902588 0.566210045662 0 2181 2126 |0, 0, 0, 0|3, 0, 2, 0|481, 5, 50, 0|823, 20, 149, 8|442, 10, 176, 12
8 2 87 0.0258751902588 0.564687975647 0 2161 2135 |0, 0, 0, 0|3, 0, 2, 0|449, 3, 49, 0|847, 12, 147, 2|453, 3, 185, 6
8 1 87 0.0258751902588 0.563165905632 0 2215 2017 |0, 0, 0, 0|3, 0, 2, 0|447, 24, 41, 10|784, 54, 141, 49|439, 34, 160, 27
9 10 87 0.0258751902588 0.567732115677 0 2212 2195 |0, 0, 0, 0|3, 0, 2, 0|469, 1, 55, 0|870, 3, 161, 2|466, 5, 169, 6
9 9 87 0.0258751902588 0.567732115677 0 2101 2090 |0, 0, 0, 0|3, 0, 2, 0|461, 0, 59, 0|808, 5, 151, 1|423, 3, 183, 2
9 8 87 0.0258751902588 0.567732115677 0 2087 2078 |0, 0, 0, 0|3, 0, 2, 0|441, 1, 52, 0|838, 2, 140, 1|434, 1, 168, 4
9 7 87 0.0258751902588 0.567732115677 0 2091 2077 |0, 0, 0, 0|3, 0, 2, 0|461, 0, 48, 0|794, 1, 144, 3|444, 1, 181, 9
9 6 87 0.0258751902588 0.567732115677 0 2136 2118 |0, 0, 0, 0|3, 0, 2, 0|445, 2, 46, 0|852, 4, 154, 4|448, 3, 168, 5
9 5 87 0.0258751902588 0.567732115677 0 2094 2084 |0, 0, 0, 0|3, 0, 2, 0|472, 1, 45, 0|827, 2, 135, 3|432, 1, 168, 3
9 4 87 0.0258751902588 0.567732115677 0 2120 2112 |0, 0, 0, 0|3, 0, 2, 0|447, 0, 43, 0|863, 3, 155, 2|438, 0, 161, 3
9 3 87 0.0258751902588 0.567732115677 0 2153 2139 |0, 0, 0, 0|3, 0, 2, 0|471, 1, 58, 0|827, 5, 162, 3|443, 1, 173, 4
9 2 87 0.0258751902588 0.567732115677 0 2119 2107 |0, 0, 0, 0|3, 0, 2, 0|459, 0, 54, 1|846, 3, 141, 4|456, 2, 146, 2
9 1 87 0.0258751902588 0.567732115677 0 2057 2048 |0, 0, 0, 0|3, 0, 2, 0|438, 0, 45, 0|790, 1, 164, 1|446, 3, 160, 4
