Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
8 8 189 0.0182370820669 0.501519756839 0 9704 5062 |0, 0, 0, 0|82, 100, 1, 3|2013, 1633, 25, 12|1934, 1755, 84, 91|837, 930, 86, 118
8 7 189 0.0182370820669 0.495440729483 0 8945 4633 |0, 0, 0, 0|82, 68, 1, 2|1848, 1336, 30, 7|1744, 1714, 87, 92|766, 958, 75, 135
8 6 189 0.0212765957447 0.475683890578 1 9632 5445 |0, 1, 0, 0|27, 73, 0, 1|2084, 1386, 30, 18|2155, 1596, 90, 71|970, 947, 89, 94
8 5 189 0.0212765957447 0.483282674772 0 9887 5713 |0, 0, 0, 0|82, 60, 1, 2|2199, 1215, 24, 12|2206, 1698, 90, 58|1012, 1040, 99, 89
8 4 189 0.0182370820669 0.4726443769 0 9974 4828 |0, 0, 0, 0|80, 94, 1, 2|1856, 1826, 27, 21|1880, 1914, 87, 89|819, 1067, 78, 133
8 3 189 0.016717325228 0.474164133739 0 9762 4479 |0, 0, 0, 0|80, 163, 1, 4|1790, 1936, 20, 27|1684, 1965, 71, 97|756, 981, 77, 110
8 2 189 0.0182370820669 0.510638297872 0 9684 5066 |0, 0, 0, 0|82, 27, 1, 0|2062, 1555, 52, 28|1908, 1860, 91, 86|781, 934, 89, 128
8 1 189 0.016717325228 0.483282674772 0 9363 4568 |0, 0, 0, 0|80, 101, 1, 3|1886, 1728, 34, 26|1704, 1808, 89, 83|696, 950, 78, 96
9 10 189 0.0182370820669 0.496960486322 0 9973 5099 |0, 0, 0, 0|80, 72, 1, 2|1932, 1729, 31, 23|1974, 1900, 84, 83|903, 980, 94, 85
9 9 189 0.0212765957447 0.492401215805 0 9052 4554 |0, 0, 0, 0|82, 98, 1, 3|1816, 1473, 26, 14|1757, 1680, 91, 92|715, 1040, 66, 98
9 8 189 0.0197568389058 0.498480243161 0 9436 5643 |0, 0, 0, 0|82, 101, 1, 4|2103, 1209, 31, 19|2130, 1451, 102, 58|1088, 866, 106, 85
9 7 189 0.0212765957447 0.5 1 10823 5729 |0, 1, 0, 0|27, 64, 0, 1|2088, 2005, 30, 22|2269, 1866, 103, 87|1113, 925, 99, 123
9 6 189 0.0197568389058 0.490881458967 0 9734 5189 |0, 0, 0, 0|82, 83, 1, 1|2108, 1494, 61, 29|1894, 1720, 83, 108|872, 953, 88, 157
9 5 189 0.0212765957447 0.515197568389 1 8932 4746 |0, 1, 0, 0|27, 69, 0, 1|1902, 1468, 33, 30|1879, 1520, 79, 97|749, 866, 77, 134
9 4 189 0.0182370820669 0.492401215805 0 9774 5527 |0, 0, 0, 0|82, 127, 1, 4|2081, 1398, 38, 18|2145, 1692, 99, 65|981, 865, 100, 78
9 3 189 0.0243161094225 0.5 1 8939 5048 |0, 1, 0, 0|27, 17, 0, 0|2078, 1173, 34, 20|1883, 1617, 93, 126|852, 820, 81, 117
9 2 189 0.0212765957447 0.501519756839 0 9947 5386 |0, 0, 0, 0|80, 71, 1, 3|2030, 1590, 25, 11|2081, 1768, 82, 88|994, 923, 93, 107
9 1 189 0.0182370820669 0.51367781155 1 8631 3901 |0, 1, 0, 0|27, 7, 0, 0|1689, 1416, 26, 19|1449, 1955, 57, 95|595, 1108, 58, 129
10 10 189 0.0197568389058 0.498480243161 0 8912 4292 |0, 0, 0, 0|82, 122, 1, 4|1749, 1387, 23, 19|1624, 1871, 72, 80|683, 1028, 58, 109
10 9 189 0.0197568389058 0.490881458967 0 9133 4770 |0, 0, 0, 0|81, 96, 1, 3|1885, 1373, 40, 18|1816, 1716, 98, 92|770, 948, 79, 117
